claim_id,agent_action,agent_confidence,agent_reasoning,risk_score,requires_human_review,sla_hours,investigation_depth,fraud_probability,expected_fraud_loss,explanation_summary,anomalies
156636,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,64224.0,Claim 156636 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
284143,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 284143 approved with 100% confidence. Risk score: 0/100.,
740518,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 740518 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
445289,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,50864.0,Claim 445289 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
599262,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,58696.0,Claim 599262 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
357949,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,69432.0,Claim 357949 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
493161,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 493161 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
320251,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,61952.0,Claim 320251 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
231127,approve,0.997,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 231127 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
766193,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,43056.0,Claim 766193 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
555374,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,45864.0,Claim 555374 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
491484,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42696.0,Claim 491484 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
925128,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,50336.0,Claim 925128 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
265093,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,49280.0,Claim 265093 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
267808,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,59328.0,Claim 267808 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
116735,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,64080.0,Claim 116735 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
963680,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 963680 approved with 100% confidence. Risk score: 0/100.,
445694,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,47040.0,Claim 445694 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
215534,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42984.0,Claim 215534 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
232854,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,48480.0,Claim 232854 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
168260,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 168260 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
538955,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 538955 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
243226,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,70368.0,Claim 243226 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
246435,approve,0.997,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 246435 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
582480,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 582480 approved with 100% confidence. Risk score: 0/100.,
345539,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,61600.0,Claim 345539 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
924318,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,70488.0,Claim 924318 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
726880,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 726880 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
190588,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,47168.0,Claim 190588 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
246705,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 246705 approved with 100% confidence. Risk score: 0/100.,
619589,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 619589 approved with 100% confidence. Risk score: 0/100.,
164988,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,63096.0,Claim 164988 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
729534,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 729534 approved with 100% confidence. Risk score: 0/100.,
505014,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,60768.0,Claim 505014 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
920826,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,60456.0,Claim 920826 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
534982,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,72192.0,Claim 534982 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
110408,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,64768.0,Claim 110408 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
283052,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,63264.0,Claim 283052 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
840806,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 840806 approved with 100% confidence. Risk score: 0/100.,
382394,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,50072.0,Claim 382394 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
876699,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,41920.0,Claim 876699 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
871432,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,50864.0,Claim 871432 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
379882,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,49120.0,Claim 379882 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
852002,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 852002 approved with 100% confidence. Risk score: 0/100.,
372891,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,59312.0,Claim 372891 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
689034,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,66528.0,Claim 689034 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
743092,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 743092 approved with 100% confidence. Risk score: 0/100.,
599174,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 599174 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
421092,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,40824.0,Claim 421092 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
349658,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 349658 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
811042,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,61120.0,Claim 811042 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
505316,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,60368.0,Claim 505316 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
116645,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,55200.0,Claim 116645 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
950880,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 950880 approved with 100% confidence. Risk score: 0/100.,
788502,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,53768.0,Claim 788502 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
627486,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 627486 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
498842,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,69120.0,Claim 498842 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
550294,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 550294 approved with 100% confidence. Risk score: 0/100.,
328387,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 328387 approved with 100% confidence. Risk score: 0/100.,
540152,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 540152 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
385932,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,61864.0,Claim 385932 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
618682,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 618682 approved with 100% confidence. Risk score: 0/100.,
550930,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 550930 approved with 100% confidence. Risk score: 0/100.,
998192,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 998192 approved with 100% confidence. Risk score: 0/100.,
663938,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42944.0,Claim 663938 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
756870,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 756870 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
337158,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,67280.0,Claim 337158 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
919875,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,49248.0,Claim 919875 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
315631,approve,0.997,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 315631 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
113464,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,46160.0,Claim 113464 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
556415,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,86424.0,Claim 556415 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
250249,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,43440.0,Claim 250249 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
403776,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 403776 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
396002,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,67680.0,Claim 396002 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
976908,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,55760.0,Claim 976908 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
509489,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 509489 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
485295,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 485295 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
361829,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,63272.0,Claim 361829 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
603632,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,54216.0,Claim 603632 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
783494,approve,0.997,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 783494 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
439049,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,56880.0,Claim 439049 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
502634,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,55520.0,Claim 502634 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
378588,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,44000.0,Claim 378588 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
794731,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,40872.0,Claim 794731 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
641934,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,51360.0,Claim 641934 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
113516,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,53856.0,Claim 113516 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
425631,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,60896.0,Claim 425631 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
542245,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,68016.0,Claim 542245 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
512894,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,54472.0,Claim 512894 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
633090,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 633090 approved with 100% confidence. Risk score: 0/100.,
464234,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 464234 approved with 100% confidence. Risk score: 0/100.,
290162,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 290162 approved with 100% confidence. Risk score: 0/100.,
638155,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,57920.0,Claim 638155 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
911429,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,56720.0,Claim 911429 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
106186,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,52080.0,Claim 106186 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
311783,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,51408.0,Claim 311783 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
528385,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,63976.0,Claim 528385 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
228403,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,45288.0,Claim 228403 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
209177,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,67672.0,Claim 209177 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
497929,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,53424.0,Claim 497929 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
735844,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,46800.0,Claim 735844 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
710741,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 710741 approved with 100% confidence. Risk score: 0/100.,
276804,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 276804 approved with 100% confidence. Risk score: 0/100.,
507545,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,43560.0,Claim 507545 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
485642,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,49536.0,Claim 485642 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
796375,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 796375 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
171183,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,51264.0,Claim 171183 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
110084,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,44000.0,Claim 110084 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
714784,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 714784 approved with 100% confidence. Risk score: 0/100.,
143924,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,57312.0,Claim 143924 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
996850,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,49392.0,Claim 996850 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
284834,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,46000.0,Claim 284834 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
830878,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 830878 approved with 100% confidence. Risk score: 0/100.,
270208,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,61680.0,Claim 270208 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
407958,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,47520.0,Claim 407958 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
832300,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,43912.0,Claim 832300 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
927205,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,59224.0,Claim 927205 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
655356,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,49192.0,Claim 655356 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
831053,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,63648.0,Claim 831053 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
432740,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 432740 approved with 100% confidence. Risk score: 0/100.,
893853,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,62216.0,Claim 893853 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
594988,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,59760.0,Claim 594988 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
979544,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 979544 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
191891,approve,0.997,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 191891 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
831479,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 831479 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
714346,approve,0.997,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 714346 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
326289,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 326289 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
944537,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 944537 approved with 100% confidence. Risk score: 0/100.,
779156,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,63184.0,Claim 779156 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
856153,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 856153 approved with 100% confidence. Risk score: 0/100.,
473338,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,68200.0,Claim 473338 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
521694,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,58272.0,Claim 521694 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
136520,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 136520 approved with 100% confidence. Risk score: 0/100.,
730819,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,70312.0,Claim 730819 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
912665,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,48400.0,Claim 912665 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
469966,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,70576.0,Claim 469966 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
952300,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42944.0,Claim 952300 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
322609,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,43040.0,Claim 322609 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
890280,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,43488.0,Claim 890280 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
431583,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,43472.0,Claim 431583 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
155912,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 155912 approved with 100% confidence. Risk score: 0/100.,
110143,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 110143 approved with 100% confidence. Risk score: 0/100.,
